APHUS_MTRNT_PC_LGZ_DISTB_FCLTY_LCT_LKFM_NO|SIDO_NM|SIGNGU_NM|TNSHP_NM|EMD_NM|HONO_NM|HONO_LO|HONO_LA|MTRNT_CLSF|SMOEU|CNTRCT_DE|GTN|MNTH_RENTCG|FLR|BULD_YR|NGHB_LGZ_DISTB_FCLTY|NGHB_LGZ_DISTB_FCLTY_LO|NGHB_LGZ_DISTB_FCLTY_LA|NGHB_LGZ_DISTB_FCLTY_DSTNC|__source_file|LTNO_NM|LTNO_LO|LTNO_LA|BILDNG_YR|bonbun|bubun|bonbun4|bubun4|PNU
26915|서울특별시|강서구||화곡동|396-17|126.8493|37.53531|월세|73.8|20240408|3500|90|5|2000|현대백화점목동점|126.87487|37.52666|2.45175|유통시설2401_csv.csv|||||396|17|0396|0017|1150010300103960017
26916|서울특별시|강서구||화곡동|396-19|126.8495|37.53539|월세|59.84|20240302|2500|85|3|2008|현대백화점목동점|126.87487|37.52666|2.4389|유통시설2401_csv.csv|||||396|19|0396|0019|1150010300103960019
26917|서울특별시|강서구||화곡동|396-23|126.84988|37.53532|월세|64.06|20240516|3000|70|2|1997|현대백화점목동점|126.87487|37.52666|2.40553|유통시설2401_csv.csv|||||396|23|0396|0023|1150010300103960023
26918|서울특별시|강서구||화곡동|396-34|126.84895|37.53577|전세|53.23|20240130|20500|0|2|2011|현대백화점목동점|126.87487|37.52666|2.50047|유통시설2401_csv.csv|||||396|34|0396|0034|1150010300103960034
26919|서울특별시|강서구||화곡동|396-34|126.84895|37.53577|전세|53.23|20240331|20700|0|3|2011|현대백화점목동점|126.87487|37.52666|2.50047|유통시설2401_csv.csv|||||396|34|0396|0034|1150010300103960034
26920|서울특별시|강서구||화곡동|396-9|126.84945|37.53576|전세|46.74|20240504|15000|0|4|2007|현대백화점목동점|126.87487|37.52666|2.4596|유통시설2401_csv.csv|||||396|9|0396|0009|1150010300103960009
26921|서울특별시|강서구||화곡동|397-1|126.84879|37.53562|전세|35.08|20240518|17300|0|5|2013|현대백화점목동점|126.87487|37.52666|2.50699|유통시설2401_csv.csv|||||397|1|0397|0001|1150010300103970001
26922|서울특별시|강서구||화곡동|397-20|126.8488|37.53521|전세|71.38|20240522|14000|0|2|2001|현대백화점목동점|126.87487|37.52666|2.48822|유통시설2401_csv.csv|||||397|20|0397|0020|1150010300103970020
26923|서울특별시|강서구||화곡동|397-24|126.84842|37.53503|월세|28.39|20240417|5000|65|2|2013|우성상가시장|126.8255|37.52255|2.45157|유통시설2401_csv.csv|||||397|24|0397|0024|1150010300103970024
26924|서울특별시|강서구||화곡동|397-33|126.84848|37.53522|전세|29.37|20240404|16200|0|2|2013|우성상가시장|126.8255|37.52255|2.46809|유통시설2401_csv.csv|||||397|33|0397|0033|1150010300103970033
26925|서울특별시|강서구||화곡동|397-33|126.84848|37.53522|월세|29.37|20240512|5000|50|3|2013|우성상가시장|126.8255|37.52255|2.46809|유통시설2401_csv.csv|||||397|33|0397|0033|1150010300103970033
26926|서울특별시|강서구||화곡동|397-33|126.84848|37.53522|전세|40.33|20240515|19600|0|5|2013|우성상가시장|126.8255|37.52255|2.46809|유통시설2401_csv.csv|||||397|33|0397|0033|1150010300103970033
26927|서울특별시|강서구||화곡동|398-1|126.84741|37.53521|월세|74.38|20240120|12000|40|5|2001|우성상가시장|126.8255|37.52255|2.39062|유통시설2401_csv.csv|||||398|1|0398|0001|1150010300103980001
26928|서울특별시|강서구||화곡동|398-14|126.84816|37.53491|월세|30.26|20240211|2000|65|5|2012|우성상가시장|126.8255|37.52255|2.42499|유통시설2401_csv.csv|||||398|14|0398|0014|1150010300103980014
26929|서울특별시|강서구||화곡동|398-3|126.84776|37.53533|월세|43.08|20240118|3000|75|2|2011|우성상가시장|126.8255|37.52255|2.42319|유통시설2401_csv.csv|||||398|3|0398|0003|1150010300103980003
26930|서울특별시|강서구||화곡동|398-8|126.84753|37.5351|전세|28.56|20240117|10700|0|3|2009|우성상가시장|126.8255|37.52255|2.39241|유통시설2401_csv.csv|||||398|8|0398|0008|1150010300103980008
26931|서울특별시|강서구||화곡동|399-1|126.8487|37.53622|전세|43.3|20240522|13350|0|3|2001|홈플러스(주) 강서점|126.85492|37.55853|2.54059|유통시설2401_csv.csv|||||399|1|0399|0001|1150010300103990001
26932|서울특별시|강서구||화곡동|400-100|126.84017|37.53846|월세|27.08|20240221|500|45|4|2001|우성상가시장|126.8255|37.52255|2.19156|유통시설2401_csv.csv|||||400|100|0400|0100|1150010300104000100
26933|서울특별시|강서구||화곡동|400-2|126.84111|37.53954|월세|36.12|20240422|13000|15|2|1986|우성상가시장|126.8255|37.52255|2.33776|유통시설2401_csv.csv|||||400|2|0400|0002|1150010300104000002
26934|서울특별시|강서구||화곡동|400-25|126.84073|37.53864|전세|58.83|20240517|14200|0|1|1994|우성상가시장|126.8255|37.52255|2.23693|유통시설2401_csv.csv|||||400|25|0400|0025|1150010300104000025
26935|서울특별시|강서구||화곡동|400-26|126.84092|37.5387|전세|57.54|20240206|21500|0|4|2007|우성상가시장|126.8255|37.52255|2.25241|유통시설2401_csv.csv|||||400|26|0400|0026|1150010300104000026
26936|서울특별시|강서구||화곡동|400-26|126.84092|37.5387|전세|57.54|20240207|21500|0|4|2007|우성상가시장|126.8255|37.52255|2.25241|유통시설2401_csv.csv|||||400|26|0400|0026|1150010300104000026
26937|서울특별시|강서구||화곡동|400-3|126.84129|37.53933|전세|34.02|20240207|15000|0|4|1994|우성상가시장|126.8255|37.52255|2.32836|유통시설2401_csv.csv|||||400|3|0400|0003|1150010300104000003
26938|서울특별시|강서구||화곡동|400-3|126.84129|37.53933|월세|49.53|20240309|14100|15|1|1994|우성상가시장|126.8255|37.52255|2.32836|유통시설2401_csv.csv|||||400|3|0400|0003|1150010300104000003
26939|서울특별시|강서구||화곡동|400-49|126.84062|37.53839|월세|60.0|20240506|3000|80|3|1999|우성상가시장|126.8255|37.52255|2.20921|유통시설2401_csv.csv|||||400|49|0400|0049|1150010300104000049
26940|서울특별시|강서구||화곡동|400-56|126.84009|37.53859|전세|35.76|20240210|23000|0|3|2017|우성상가시장|126.8255|37.52255|2.19971|유통시설2401_csv.csv|||||400|56|0400|0056|1150010300104000056
26941|서울특별시|강서구||화곡동|400-56|126.84009|37.53859|전세|35.76|20240630|21000|0|2|2017|우성상가시장|126.8255|37.52255|2.19971|유통시설2401_csv.csv|||||400|56|0400|0056|1150010300104000056
26942|서울특별시|강서구||화곡동|400-6|126.84084|37.53953|전세|28.21|20240208|22500|0|2|2018|우성상가시장|126.8255|37.52255|2.32284|유통시설2401_csv.csv|||||400|6|0400|0006|1150010300104000006
26943|서울특별시|강서구||화곡동|400-6|126.84084|37.53953|전세|28.21|20240208|22500|0|2|2018|우성상가시장|126.8255|37.52255|2.32284|유통시설2401_csv.csv|||||400|6|0400|0006|1150010300104000006
26944|서울특별시|강서구||화곡동|400-6|126.84084|37.53953|전세|28.21|20240213|22300|0|2|2018|우성상가시장|126.8255|37.52255|2.32284|유통시설2401_csv.csv|||||400|6|0400|0006|1150010300104000006
26945|서울특별시|강서구||화곡동|400-6|126.84084|37.53953|전세|28.39|20240219|20000|0|3|2018|우성상가시장|126.8255|37.52255|2.32284|유통시설2401_csv.csv|||||400|6|0400|0006|1150010300104000006
26946|서울특별시|강서구||화곡동|400-6|126.84084|37.53953|전세|28.39|20240219|20000|0|3|2018|우성상가시장|126.8255|37.52255|2.32284|유통시설2401_csv.csv|||||400|6|0400|0006|1150010300104000006
26947|서울특별시|강서구||화곡동|400-6|126.84084|37.53953|월세|34.44|20240330|5000|95|6|2018|우성상가시장|126.8255|37.52255|2.32284|유통시설2401_csv.csv|||||400|6|0400|0006|1150010300104000006
26948|서울특별시|강서구||화곡동|400-6|126.84084|37.53953|전세|29.12|20240403|20500|0|3|2018|우성상가시장|126.8255|37.52255|2.32284|유통시설2401_csv.csv|||||400|6|0400|0006|1150010300104000006
26949|서울특별시|강서구||화곡동|400-63|126.84005|37.53837|월세|48.6|20240422|3000|70|5|2002|우성상가시장|126.8255|37.52255|2.17753|유통시설2401_csv.csv|||||400|63|0400|0063|1150010300104000063
26950|서울특별시|강서구||화곡동|400-69|126.83987|37.53895|전세|67.89|20240410|19000|0|2|2002|우성상가시장|126.8255|37.52255|2.22095|유통시설2401_csv.csv|||||400|69|0400|0069|1150010300104000069
26951|서울특별시|강서구||화곡동|400-69|126.83987|37.53895|전세|67.89|20240511|19400|0|5|2002|우성상가시장|126.8255|37.52255|2.22095|유통시설2401_csv.csv|||||400|69|0400|0069|1150010300104000069
26952|서울특별시|강서구||화곡동|400-83|126.84002|37.53804|전세|47.27|20240407|15700|0|2|1993|우성상가시장|126.8255|37.52255|2.14629|유통시설2401_csv.csv|||||400|83|0400|0083|1150010300104000083
26953|서울특별시|강서구||화곡동|400-88|126.83973|37.53823|전세|43.59|20240304|20000|0|2|2016|우성상가시장|126.8255|37.52255|2.14835|유통시설2401_csv.csv|||||400|88|0400|0088|1150010300104000088
26954|서울특별시|강서구||화곡동|400-88|126.83973|37.53823|전세|43.59|20240304|20000|0|2|2016|우성상가시장|126.8255|37.52255|2.14835|유통시설2401_csv.csv|||||400|88|0400|0088|1150010300104000088
26955|서울특별시|강서구||화곡동|400-90|126.83957|37.53848|월세|19.51|20240613|1000|57|2|2017|우성상가시장|126.8255|37.52255|2.16284|유통시설2401_csv.csv|||||400|90|0400|0090|1150010300104000090
26956|서울특별시|강서구||화곡동|401-1|126.84142|37.5399|월세|32.57|20240427|9000|36|5|2021|우성상가시장|126.8255|37.52255|2.38598|유통시설2401_csv.csv|||||401|1|0401|0001|1150010300104010001
26957|서울특별시|강서구||화곡동|401-1|126.84142|37.5399|월세|14.35|20240509|4500|32|10|2021|우성상가시장|126.8255|37.52255|2.38598|유통시설2401_csv.csv|||||401|1|0401|0001|1150010300104010001
26958|서울특별시|강서구||화곡동|401-1|126.84142|37.5399|월세|14.93|20240612|4720|30|7|2021|우성상가시장|126.8255|37.52255|2.38598|유통시설2401_csv.csv|||||401|1|0401|0001|1150010300104010001
26959|서울특별시|강서구||화곡동|401-22|126.84158|37.53925|월세|18.5|20240113|400|35|3|1996|우성상가시장|126.8255|37.52255|2.33658|유통시설2401_csv.csv|||||401|22|0401|0022|1150010300104010022
26960|서울특별시|강서구||화곡동|401-22|126.84158|37.53925|월세|19.92|20240512|500|35|4|1996|우성상가시장|126.8255|37.52255|2.33658|유통시설2401_csv.csv|||||401|22|0401|0022|1150010300104010022
26961|서울특별시|강서구||화곡동|403-13|126.84221|37.53955|전세|22.96|20240330|19000|0|4|2022|홈플러스(주) 강서점|126.85492|37.55853|2.38939|유통시설2401_csv.csv|||||403|13|0403|0013|1150010300104030013
26962|서울특별시|강서구||화곡동|403-13|126.84221|37.53955|전세|22.96|20240426|19000|0|4|2022|홈플러스(주) 강서점|126.85492|37.55853|2.38939|유통시설2401_csv.csv|||||403|13|0403|0013|1150010300104030013
26963|서울특별시|강서구||화곡동|403-14|126.84237|37.5396|전세|29.78|20240314|19000|0|5|2017|홈플러스(주) 강서점|126.85492|37.55853|2.37841|유통시설2401_csv.csv|||||403|14|0403|0014|1150010300104030014
26964|서울특별시|강서구||화곡동|403-14|126.84237|37.5396|월세|29.28|20240318|2000|63|6|2017|홈플러스(주) 강서점|126.85492|37.55853|2.37841|유통시설2401_csv.csv|||||403|14|0403|0014|1150010300104030014
26965|서울특별시|강서구||화곡동|403-14|126.84237|37.5396|전세|26.43|20240629|14400|0|3|2017|홈플러스(주) 강서점|126.85492|37.55853|2.37841|유통시설2401_csv.csv|||||403|14|0403|0014|1150010300104030014
26966|서울특별시|강서구||화곡동|403-15|126.84243|37.53946|전세|59.94|20240114|27300|0|2|2011|홈플러스(주) 강서점|126.85492|37.55853|2.38915|유통시설2401_csv.csv|||||403|15|0403|0015|1150010300104030015
26967|서울특별시|강서구||화곡동|403-22|126.84198|37.54063|전세|72.24|20240519|20000|0|3|2001|홈플러스(주) 강서점|126.85492|37.55853|2.29479|유통시설2401_csv.csv|||||403|22|0403|0022|1150010300104030022
26968|서울특별시|강서구||화곡동|403-8|126.84199|37.53996|월세|12.95|20240308|500|52|5|2012|홈플러스(주) 강서점|126.85492|37.55853|2.35913|유통시설2401_csv.csv|||||403|8|0403|0008|1150010300104030008
26969|서울특별시|강서구||화곡동|403-8|126.84199|37.53996|월세|12.95|20240518|500|52|4|2012|홈플러스(주) 강서점|126.85492|37.55853|2.35913|유통시설2401_csv.csv|||||403|8|0403|0008|1150010300104030008
26970|서울특별시|강서구||화곡동|403-9|126.84205|37.53983|월세|12.24|20240324|500|40|4|2011|홈플러스(주) 강서점|126.85492|37.55853|2.36947|유통시설2401_csv.csv|||||403|9|0403|0009|1150010300104030009
26971|서울특별시|강서구||화곡동|407-13|126.84553|37.53528|전세|29.43|20240126|18000|0|3|2016|우성상가시장|126.8255|37.52255|2.26347|유통시설2401_csv.csv|||||407|13|0407|0013|1150010300104070013
26972|서울특별시|강서구||화곡동|407-13|126.84553|37.53528|전세|42.46|20240221|24100|0|2|2016|우성상가시장|126.8255|37.52255|2.26347|유통시설2401_csv.csv|||||407|13|0407|0013|1150010300104070013
26973|서울특별시|강서구||화곡동|407-13|126.84553|37.53528|전세|29.13|20240419|17000|0|5|2016|우성상가시장|126.8255|37.52255|2.26347|유통시설2401_csv.csv|||||407|13|0407|0013|1150010300104070013
26974|서울특별시|강서구||화곡동|407-6|126.84558|37.53605|월세|46.95|20240211|9000|10|-1|1991|우성상가시장|126.8255|37.52255|2.32145|유통시설2401_csv.csv|||||407|6|0407|0006|1150010300104070006
26975|서울특별시|강서구||화곡동|408-119|126.84605|37.53694|전세|33.51|20240215|10660|0|4|2000|우성상가시장|126.8255|37.52255|2.41735|유통시설2401_csv.csv|||||408|119|0408|0119|1150010300104080119
26976|서울특별시|강서구||화곡동|408-119|126.84605|37.53694|전세|46.42|20240504|13100|0|3|2000|우성상가시장|126.8255|37.52255|2.41735|유통시설2401_csv.csv|||||408|119|0408|0119|1150010300104080119
26977|서울특별시|강서구||화곡동|408-29|126.84625|37.53682|전세|57.8|20240303|20000|0|3|2010|우성상가시장|126.8255|37.52255|2.42273|유통시설2401_csv.csv|||||408|29|0408|0029|1150010300104080029
26978|서울특별시|강서구||화곡동|408-29|126.84625|37.53682|전세|57.8|20240303|20000|0|3|2010|우성상가시장|126.8255|37.52255|2.42273|유통시설2401_csv.csv|||||408|29|0408|0029|1150010300104080029
26979|서울특별시|강서구||화곡동|408-32|126.84589|37.5366|월세|50.35|20240206|2000|65|4|2009|우성상가시장|126.8255|37.52255|2.38175|유통시설2401_csv.csv|||||408|32|0408|0032|1150010300104080032
