PNU,계약일자,전월세구분,전용면적(㎡),보증금(만원),보증금_증감률(%),월세금(만원),전세_환산가(만원),층,계약기간_일수,계약구분,종전계약 보증금(만원),종전계약 월세(만원),건축연령
1150010300106430044,2024-07-17,전세,82.24,19000,5.56,0,19000.0,1,730.0,0,"18,000",0.0,44
1150010300106430016,2024-07-17,전세,29.97,27000,,0,27000.0,5,730.0,1,,,4
1150010300107210000,2024-07-17,전세,22.85,24900,,0,24900.0,7,,1,,,5
1150010300107210000,2024-07-17,전세,22.85,24900,,0,24900.0,7,730.0,1,,,5
1150010300106430016,2024-07-17,전세,22.47,24975,-7.5,0,24975.0,5,730.0,0,"27,000",0.0,4
1150010300100060004,2024-07-16,월세,26.23,15100,,18,15532.0,6,730.0,1,,,6
1150010300104100241,2024-07-16,전세,29.78,6000,,0,6000.0,3,730.0,1,,,16
1150010300109640023,2024-07-16,월세,27.84,5000,,70,6680.0,4,730.0,1,,,2
1150010300103460057,2024-07-16,전세,29.59,21400,-24.38,0,21400.0,4,730.0,0,"28,300",0.0,4
1150010300100240204,2024-07-16,월세,29.87,16000,,20,16480.0,3,730.0,1,,,6
1150010300104750010,2024-07-16,전세,42.45,9900,,0,9900.0,1,730.0,1,,,32
1150010300108130001,2024-07-16,전세,73.01,18000,,0,18000.0,3,730.0,1,,,34
1150010300104090185,2024-07-16,전세,34.86,5900,,0,5900.0,-1,730.0,1,,,29
1150010300108490016,2024-07-16,전세,29.9,17100,,0,17100.0,3,730.0,1,,,8
1150010300104630012,2024-07-16,월세,71.7,22176,,25,22826.96,3,792.0,1,,,1
1150010300104630012,2024-07-16,월세,69.69,23552,,25,24202.96,2,792.0,1,,,1
1150010300104240089,2024-07-16,전세,59.7,18900,-17.47,0,18900.0,2,730.0,0,"22,900",0.0,25
1150010300108750007,2024-07-16,월세,51.56,6000,0.0,70,7680.0,2,730.0,0,"6,000",54.0,17
1150010300108040014,2024-07-16,월세,66.12,17500,,5,17620.0,3,730.0,1,,,22
1150010300104630012,2024-07-16,월세,69.69,20832,,23,21430.88,3,792.0,1,,,1
1150010300105830016,2024-07-16,전세,38.06,20000,,0,20000.0,6,730.0,1,,,13
1150010300106490012,2024-07-16,전세,19.57,32300,,0,32300.0,9,730.0,1,,,2
1150010300106490018,2024-07-16,전세,30.17,34000,,0,34000.0,9,730.0,1,,,1
1150010300106480010,2024-07-16,전세,39.97,40000,,0,40000.0,14,730.0,1,,,2
1150010300104630012,2024-07-16,월세,71.43,22064,,25,22714.96,5,792.0,1,,,1
1150010300104630012,2024-07-16,월세,71.7,25024,,27,25727.04,2,792.0,1,,,1
1150010300104240070,2024-07-16,전세,27.6,25000,,0,25000.0,2,730.0,1,,,5
1150010300104240028,2024-07-16,월세,29.89,5500,,60,6220.0,3,365.0,1,,,2
1150010300100550048,2024-07-16,전세,49.98,15000,-11.76,0,15000.0,2,730.0,0,"17,000",0.0,16
1150010300109580004,2024-07-16,월세,30.27,8000,0.0,10,8240.0,4,730.0,0,"8,000",10.0,30
1150010300110400004,2024-07-16,월세,27.23,11659,,13,11997.5,4,792.0,1,,,5
1150010300110400004,2024-07-16,월세,27.23,11659,,13,11997.5,3,792.0,1,,,5
1150010300112350000,2024-07-16,전세,14.59,6500,,0,6500.0,2,730.0,1,,,12
1150010300100140035,2024-07-16,월세,81.78,20000,,60,21440.0,1,730.0,1,,,29
1150010300100340053,2024-07-16,월세,29.59,13211,,15,13601.58,6,792.0,1,,,5
1150010300104000095,2024-07-16,월세,29.55,14200,,10,14440.0,5,730.0,1,,,12
1150010300106170023,2024-07-15,전세,57.21,18000,,0,18000.0,4,730.0,1,,,21
1150010300103700005,2024-07-15,전세,26.92,26200,,0,26200.0,5,730.0,1,,,2
1150010300110700011,2024-07-15,전세,29.94,22800,,0,22800.0,12,730.0,1,,,4
1150010300102720006,2024-07-15,월세,14.26,7500,-31.82,10,7740.0,4,730.0,0,"11,000",0.0,12
1150010300103460011,2024-07-15,월세,64.77,20000,,20,20480.0,2,730.0,1,,,17
1150010300103940002,2024-07-15,월세,63.02,17300,,25,17900.0,3,730.0,1,,,24
1150010300108770002,2024-07-15,월세,43.94,3000,,120,5880.0,6,730.0,1,,,6
1150010300108970001,2024-07-15,전세,30.01,17800,,0,17800.0,9,730.0,1,,,7
1150010300106120147,2024-07-15,전세,28.34,25800,-11.03,0,25800.0,9,730.0,0,"29,000",0.0,3
1150010300108300002,2024-07-15,전세,38.52,26000,4.0,0,26000.0,2,730.0,0,"25,000",0.0,6
1150010300106770005,2024-07-15,월세,35.24,8000,,35,8840.0,3,730.0,1,,,14
1150010300103370015,2024-07-15,전세,58.51,22000,0.0,0,22000.0,4,730.0,0,"22,000",0.0,16
1150010300108780016,2024-07-15,전세,28.0,19000,,0,19000.0,3,730.0,1,,,5
1150010300107210000,2024-07-15,월세,80.77,10000,,120,12880.0,2,730.0,1,,,29
1150010300105290017,2024-07-15,전세,44.52,13900,,0,13900.0,3,730.0,1,,,34
1150010300107450000,2024-07-15,전세,84.93,52000,,0,52000.0,3,730.0,1,,,18
1150010300103920017,2024-07-15,전세,29.78,18900,,0,18900.0,2,730.0,1,,,5
1150010300103650175,2024-07-15,월세,29.29,24100,-1.63,7,24268.0,4,730.0,0,"24,500",0.0,6
1150010300100560705,2024-07-15,전세,60.12,19900,-1.49,0,19900.0,3,365.0,0,"20,200",0.0,16
1150010300110490024,2024-07-14,전세,30.55,24000,-20.53,0,24000.0,6,730.0,0,"30,200",0.0,6
1150010300110490019,2024-07-14,월세,28.4,17100,,18,17532.0,2,730.0,1,,,8
1150010300105150024,2024-07-14,월세,49.94,19500,0.0,30,20220.0,1,730.0,0,"19,500",30.0,10
1150010300106620000,2024-07-14,월세,39.92,19530,-6.73,5,19650.0,3,730.0,0,"20,940",0.0,7
1150010300107720058,2024-07-14,전세,37.88,18900,,0,18900.0,3,730.0,1,,,6
1150010300102750018,2024-07-14,전세,22.26,23100,5.0,0,23100.0,9,730.0,0,"22,000",0.0,7
1150010300101130014,2024-07-13,월세,76.01,6000,0.0,85,8040.0,4,730.0,0,"6,000",80.0,23
1150010300106710023,2024-07-13,전세,67.7,10000,,0,10000.0,-1,730.0,1,,,31
1150010300106710022,2024-07-13,월세,27.96,25920,,20,26160.0,2,365.0,1,,,0
1150010300108690062,2024-07-13,전세,35.91,14990,0.0,0,14990.0,4,730.0,0,"14,990",0.0,11
1150010300110500025,2024-07-13,전세,59.73,22500,,0,22500.0,3,730.0,1,,,14
1150010300106710023,2024-07-13,전세,67.7,10000,,0,10000.0,-1,730.0,1,,,31
1150010300106890013,2024-07-13,월세,25.88,3000,,125,6000.0,4,730.0,1,,,1
1150010300106710022,2024-07-13,월세,27.96,25920,,20,26400.0,2,730.0,1,,,0
1150010300103540018,2024-07-13,월세,29.67,24000,,10,24240.0,2,730.0,1,,,2
1150010300104240028,2024-07-13,월세,29.6,5500,,65,7060.0,5,730.0,1,,,2
1150010300105980148,2024-07-13,전세,28.3,21500,0.0,0,21500.0,5,730.0,0,"21,500",0.0,6
1150010300104580022,2024-07-13,전세,51.9,16800,-1.18,0,16800.0,2,730.0,0,"17,000",0.0,22
1150010300106570004,2024-07-13,전세,29.87,18300,-8.5,0,18300.0,2,730.0,0,"20,000",0.0,7
1150010300102200003,2024-07-13,월세,26.4,6510,,25,7110.0,3,730.0,1,,,27
1150010300105160018,2024-07-13,전세,41.08,26700,,0,26700.0,2,730.0,1,,,8
1150010300106620010,2024-07-13,월세,67.24,22000,,60,23440.0,2,730.0,1,,,21
1150010300105690026,2024-07-13,전세,64.97,19500,,0,19500.0,2,730.0,1,,,21
1150010300104000049,2024-07-13,전세,60.0,15000,,0,15000.0,1,730.0,1,,,25
1150010300103590089,2024-07-13,전세,29.73,25800,,0,25800.0,3,730.0,1,,,2
1150010300104580022,2024-07-13,전세,51.9,15100,-11.18,0,15100.0,2,730.0,0,"17,000",0.0,22
1150010300103590050,2024-07-13,월세,29.08,14800,,17,15208.0,2,730.0,1,,,8
1150010300104230026,2024-07-13,전세,51.29,14400,,0,14400.0,2,730.0,1,,,22
1150010300101570003,2024-07-13,전세,59.67,13860,,0,13860.0,3,730.0,1,,,28
1150010300101580033,2024-07-13,월세,34.3,18300,,10,18540.0,4,730.0,1,,,8
1150010300104230017,2024-07-13,전세,26.81,15750,,0,15750.0,4,730.0,1,,,9
1150010300101050480,2024-07-13,월세,42.87,13900,,15,14260.0,5,730.0,1,,,16
1150010300100730105,2024-07-13,전세,46.44,13100,3.97,0,13100.0,1,730.0,0,"12,600",0.0,34
1150010300108690062,2024-07-13,전세,35.91,14990,,0,14990.0,4,730.0,1,,,11
1150010300103500073,2024-07-13,월세,59.73,15000,,15,15360.0,1,730.0,1,,,26
1150010300101570003,2024-07-13,전세,59.67,13860,,0,13860.0,3,730.0,1,,,28
1150010300107720029,2024-07-13,전세,48.2,12000,,0,12000.0,4,730.0,1,,,26
1150010300104230026,2024-07-13,전세,51.29,14400,,0,14400.0,2,730.0,1,,,22
1150010300110460028,2024-07-12,월세,50.8,5000,,65,6560.0,2,730.0,1,,,22
1150010300104550026,2024-07-12,월세,38.22,10400,,20,10880.0,5,730.0,1,,,22
1150010300104550026,2024-07-12,월세,38.22,10400,,20,10880.0,5,730.0,1,,,22
1150010300110460028,2024-07-12,월세,50.8,5000,,65,6560.0,2,730.0,1,,,22
1150010300105140038,2024-07-12,월세,52.18,16380,,15,16740.0,2,730.0,1,,,21
1150010300102470019,2024-07-12,전세,29.71,17262,-9.94,0,17262.0,6,730.0,0,"19,168",0.0,8
1150010300105640036,2024-07-12,전세,30.02,15600,,0,15600.0,3,730.0,1,,,8
1150010300103370003,2024-07-12,월세,26.98,14600,,10,14840.0,3,730.0,1,,,7
1150010300104100194,2024-07-12,월세,29.28,4000,,68,5632.0,4,730.0,1,,,8
1150010300108710072,2024-07-12,월세,62.63,16700,,5,16820.0,4,730.0,1,,,21
1150010300103670003,2024-07-12,월세,27.27,16600,,30,17320.0,6,730.0,1,,,8
1150010300101630008,2024-07-12,전세,29.5,13600,,0,13600.0,3,580.0,1,,,10
1150010300109090003,2024-07-12,전세,41.63,15800,3.27,0,15800.0,4,730.0,0,"15,300",0.0,22
1150010300103920031,2024-07-12,월세,27.68,13860,,15,14220.0,3,730.0,1,,,10
1150010300103520022,2024-07-12,전세,59.92,17640,,0,17640.0,2,730.0,1,,,22
1150010300102750001,2024-07-12,월세,22.26,16000,,20,16480.0,9,730.0,1,,,7
1150010300106930007,2024-07-12,전세,26.13,20160,,0,20160.0,4,730.0,1,,,6
1150010300102720006,2024-07-12,전세,12.22,10000,,0,10000.0,2,730.0,1,,,12
1150010300112450000,2024-07-12,월세,56.69,14015,4.7,16,14383.22,2,700.0,0,"13,386",16.0,5
1150010300100610095,2024-07-12,월세,22.05,7570,,30,8290.0,5,730.0,1,,,16
1150010300104240028,2024-07-12,월세,29.88,5500,,55,6820.0,4,730.0,1,,,2
1150010300101050255,2024-07-12,전세,44.92,23490,-9.65,0,23490.0,3,457.0,0,"26,000",0.0,7
1150010300100560398,2024-07-12,전세,45.32,12500,,0,12500.0,2,730.0,1,,,23
1150010300103720057,2024-07-11,전세,50.87,11600,,0,11600.0,4,730.0,1,,,28
